1 0 3289.22723706435 26705.9525068159 3732.51684364322 5962.45148586467 7530.45903946118 1921.18270545314 3840.53347940352 4492.9083533824 21868.1711809048 5274.11236094583 11349.6904029481 4365.92933564284 26106.9910684007 3459.35586516277 26730.1790716628 26248.1220080113 4126.6398589611 5684.88543735871 26805.3913684039 20481.3440252363 3459.35586516277 3660.55228961655 24163.4993726611 4304.56588365622 13250.7623245617 4140.6199044589 121.47480498757 21868.1711809048 5982.41856190611 2176.57271328251 2401.65281329962 5465.44844455103 2682.39978533354 7530.45903946118 41242.0904745091 17939.0631499367 3444.30927281039 21252.2223515863 7693.74544427111 40660.6230173076 4164.58204032924 26730.1790716628 2898.08887016853 4154.73216266652 4155.17965745739 3459.35586516277 3459.35586516277 25862.8363545366 55730.9750856054
2 3289.22723706435 0 29927.1545331174 444.514675143477 2674.48801692278 10819.5344912322 5185.20510635525 558.985090399055 1208.92642413999 25148.3183294007 1988.64400562342 14636.3807976543 1079.05567254989 29392.0151859597 170.35277800768 29951.3901855196 29533.2579968349 842.643247438225 2397.78790814193 30025.7706033872 23765.3276348582 170.35277800768 382.377947212863 27367.000412705 1021.62073564217 16538.9690249338 855.520447590489 3167.94575275182 25148.3183294007 2694.28595392038 1130.32581125188 892.15157159832 2180.32788152234 615.948069114814 10819.5344912322 44527.0436964355 21226.6483874936 181.201605564613 24529.4573172912 10959.4293722851 43946.8698391768 877.295433963469 29951.3901855196 396.637628835588 870.38041504125 872.468500382821 170.35277800768 170.35277800768 29147.944619872 59015.0465401261
3 26705.9525068159 29927.1545331174 0 30368.8666734022 32573.7315887617 19443.5011491649 24784.915246106 30486.0942647738 31132.0480309054 5848.84534885267 31903.6062687827 15642.2462474966 30999.1892415742 4319.51705140195 30095.857554544 24.2358633315571 4332.98140248568 30767.938429501 32304.173941843 105.007252599776 7201.39483124045 30095.857554544 30308.8016036387 2639.6003089309 30946.669797172 13910.8978571919 30779.8804081262 26825.8738286227 5848.84534885267 32592.2329921641 28798.2168979938 29070.4983887245 32094.4857882918 29348.8213842042 19443.5011491649 15506.3468789027 9622.38367125019 30096.4639285162 6202.09126634782 19040.8399563314 15053.8938603848 30798.5800368237 24.2358633315571 29530.7759350106 30756.841523996 30798.3519955433 30095.857554544 30095.857554544 4353.56416811812 29658.511576724
4 3732.51684364322 444.514675143477 30368.8666734022 0 2230.35251353909 11262.429400321 5629.716523648 124.908777697718 764.724725394634 25592.8119505206 1544.12975965343 15080.4678218891 634.54438091938 29836.3130886248 274.258843927254 30393.1024598003 29977.5471960008 399.114291230524 1953.42637426358 30467.4227535243 24209.6868722623 274.258843927254 95.2762041046521 27807.4972183434 578.007233632727 16982.785164051 411.455400574608 3611.17463290497 25592.8119505206 2250.21137286222 1574.17569895727 1332.59845537348 1735.81320676879 1053.36988649596 11262.429400321 44971.3596880194 21670.6174836138 295.688428614502 24973.9719610873 11403.8489639585 44391.0640698992 432.788877136213 30393.1024598003 840.526506231916 443.291207736072 429.496751818321 274.258843927254 274.258843927254 29592.235546045 59459.4266565922
5 5962.45148586467 2674.48801692278 32573.7315887617 2230.35251353909 0 13491.4051905595 7858.68945542871 2122.21474759861 1470.58634568919 27821.8654733667 690.98836616193 17310.8163794625 1596.52259336986 32066.4552830464 2504.14669290048 32597.966643974 32207.7071711169 1836.12893767543 278.970692125009 32671.8937556227 26439.6694994 2504.14669290048 2302.18324969562 30004.9471099043 1658.90902545288 19213.0372111291 1821.95006115806 5841.06067905308 27821.8654733667 21.3207293898651 3800.65941438102 3561.16782723212 502.4998525579 3280.75546844907 13491.4051905595 47201.4574908974 23900.9553626864 2518.49347312961 27202.1953331654 13630.1991322419 46621.3576062969 1797.92382046172 32597.966643974 3068.84338114361 1820.60701477553 1807.98850023136 2504.14669290048 2504.14669290048 31822.392164422 61689.3176656559
6 7530.45903946118 10819.5344912322 19443.5011491649 11262.429400321 13491.4051905595 0 5668.61795837553 11369.2047125182 12021.0277076857 14385.392241047 12801.9823951791 3854.30292048732 11895.1187357909 18598.9802356814 10989.5790977398 19467.5767899636 18739.5606281878 11655.2781076287 13213.373805831 19545.5060563146 12982.0053535941 10989.5790977398 11189.2497857315 16983.8755213134 11832.6574145162 5733.78879377132 11669.5110064691 7651.66650660008 14385.392241047 13511.492365697 9703.69110577287 9930.37891559299 12992.971091082 10210.6678921828 0 33730.7782738142 10422.2579632517 10972.9376640116 13783.794867315 1186.22680822043 33144.5335257769 11694.0437913608 19467.5767899636 10428.4473526687 11684.9518576152 11683.4637889105 10989.5790977398 10989.5790977398 18354.5592808359 48221.3151030525
7 1921.18270545314 5185.20510635525 24784.915246106 5629.716523648 7858.68945542871 5668.61795837553 0 5741.44682741285 6393.57046678747 19963.2241997836 7173.84361810553 9457.7710796419 6264.26033472846 24209.1865260156 5355.51610350991 24809.1411849009 24350.5360122017 6026.94972890536 7582.67475687931 24884.3866474308 18581.8315956377 5355.51610350991 5561.86466571901 22243.9682589598 6205.67782276746 11364.2963224593 6040.2713022166 2041.39787963406 19963.2241997836 7878.29852300389 4058.27248643781 4307.08163891501 7365.52054419182 4587.71510893019 5668.61795837553 39343.8310855053 16048.7238040442 5346.37692681009 19344.3149425113 5777.32053944072 38765.0973086453 6062.50051580929 24809.1411849009 4789.9847524402 6041.56148058973 6056.21977578191 5355.51610350991 5355.51610350991 23965.2084220281 53831.0603505351
8 3840.53347940352 558.985090399055 30486.0942647738 124.908777697718 2122.21474759861 11369.2047125182 5741.44682741285 0 652.517499945678 25703.9897456639 1433.65880988338 15189.7261116159 526.218510530801 29946.2430532795 390.595149789493 30510.3299403284 30087.4403153587 286.114296706319 1844.39239259118 30584.7014437222 24319.9128769059 390.595149789493 179.985307594506 27925.6439081187 464.329456023762 17091.2906992931 300.363481569732 3719.11286051537 25703.9897456639 2142.28800478903 1689.07172461886 1439.00125358405 1625.11522225202 1158.54138743847 11369.2047125182 45081.3436429365 21779.4851930597 396.282293127802 25085.7149612156 11516.7461551171 44500.5701055643 326.617113503458 30510.3299403284 955.561116158039 374.161787501329 314.846397159375 390.595149789493 390.595149789493 29702.1368004838 59569.7095678181
9 4492.9083533824 1208.92642413999 31132.0480309054 764.724725394634 1470.58634568919 12021.0277076857 6393.57046678747 652.517499945678 0 26356.3375964907 781.20410336279 15842.2199452466 135.176819942739 30598.7598294256 1038.88825115033 31156.2838835067 30739.9575673406 366.63741875919 1192.34971397594 31230.5463166809 24972.4159490845 1038.88825115033 832.442588628604 28569.4527680802 188.375333458886 17743.6672354346 353.408608712919 4371.47610135164 26356.3375964907 1490.7985214524 2338.90023907829 2091.2764910839 972.605958729564 1810.64028201157 12021.0277076857 45733.8597480184 22431.9245998565 1048.61393189474 25737.8836447724 12168.3141676475 45153.0763704261 333.483773181429 31156.2838835067 1605.22809245265 411.200552654001 337.734901747659 1038.88825115033 1038.88825115033 30354.6539612234 60222.2112945997
10 21868.1711809048 25148.3183294007 5848.84534885267 25592.8119505206 27821.8654733667 14385.392241047 19963.2241997836 25703.9897456639 26356.3375964907 0 27136.894278916 10533.0082583703 26227.3498938929 4284.31426222101 25318.6475699017 5869.39524228998 4426.74962215388 25989.700421456 27545.8955525998 5951.70498964617 1443.20022134071 25318.6475699017 25524.2523704542 4411.17575743872 26168.305205608 8662.53157225905 26003.1433426571 21989.6102122477 0 27841.4464177738 24021.2644469583 24267.3731211918 27328.5487632049 24548.2419884621 14385.392241047 19390.5456082683 4030.39499706575 25308.4788063615 668.682077114812 14198.1690989747 18822.1540681086 26025.6005960974 5869.39524228998 24753.2082068513 26003.8148800949 26018.8246177271 25318.6475699017 25318.6475699017 4044.34325599297 33871.5790909956
