1 0 1409.08138746261 1880.23324458707 28081.4987675511 2323.79535044606 4554.04178001192 8939.53474265769 3311.94630506572 2432.76852869698 3085.28416339684 23272.1143526221 3866.40164234566 12757.0098155878 2957.61843753833 27513.4978596114 2050.41858366135 28105.7313125719 27654.6886896987 2718.78508306585 4276.75032459246 28180.5545461822 21887.2645687281 2050.41858366135 2252.85159884389 25530.4312511689 2897.03517266216 14659.0068570302 2732.57559199659 1287.87696437934 23272.1143526221 4573.94736340439 776.143796948683 995.368026859215 4057.88305609262 1276.18493012146 8939.53474265769 42648.6044338728 19346.9483902838 2036.79528015418 22654.6739511053 9089.18973249186 42067.8149051074 2756.12303550246 28105.7313125719 1489.2355822562 2745.93980018838 2747.57380941007 2050.41858366135 2050.41858366135 27269.3866404384 57137.0599614683 1
4 28081.4987675511 26705.9525068159 29927.1545331174 0 30368.8666734022 32573.7315887617 19443.5011491649 24784.915246106 30486.0942647738 31132.0480309054 5848.84534885267 31903.6062687827 15642.2462474966 30999.1892415742 4319.51705140195 30095.857554544 24.2358633315571 4332.98140248568 30767.938429501 32304.173941843 105.007252599776 7201.39483124045 30095.857554544 30308.8016036387 2639.6003089309 30946.669797172 13910.8978571919 30779.8804081262 26825.8738286227 5848.84534885267 32592.2329921641 28798.2168979938 29070.4983887245 32094.4857882918 29348.8213842042 19443.5011491649 15506.3468789027 9622.38367125019 30096.4639285162 6202.09126634782 19040.8399563314 15053.8938603848 30798.5800368237 24.2358633315571 29530.7759350106 30756.841523996 30798.3519955433 30095.857554544 30095.857554544 4353.56416811812 29658.511576724 2
11 23272.1143526221 21868.1711809048 25148.3183294007 5848.84534885267 25592.8119505206 27821.8654733667 14385.392241047 19963.2241997836 25703.9897456639 26356.3375964907 0 27136.894278916 10533.0082583703 26227.3498938929 4284.31426222101 25318.6475699017 5869.39524228998 4426.74962215388 25989.700421456 27545.8955525998 5951.70498964617 1443.20022134071 25318.6475699017 25524.2523704542 4411.17575743872 26168.305205608 8662.53157225905 26003.1433426571 21989.6102122477 0 27841.4464177738 24021.2644469583 24267.3731211918 27328.5487632049 24548.2419884621 14385.392241047 19390.5456082683 4030.39499706575 25308.4788063615 668.682077114812 14198.1690989747 18822.1540681086 26025.6005960974 5869.39524228998 24753.2082068513 26003.8148800949 26018.8246177271 25318.6475699017 25318.6475699017 4044.34325599297 33871.5790909956 2
15 27513.4978596114 26106.9910684007 29392.0151859597 4319.51705140195 29836.3130886248 32066.4552830464 18598.9802356814 24209.1865260156 29946.2430532795 30598.7598294256 4284.31426222101 31379.8074782842 14758.121498235 30470.6489234218 0 29562.3658735806 4324.20796639038 142.435764295487 30232.2137761005 31789.7361032645 4375.09749997012 5628.10222792938 29562.3658735806 29766.3432063854 5148.77958675711 30410.5292773161 12865.1924753739 30245.9045633123 26228.4656934993 4284.31426222101 32086.1966825296 28267.1044873511 28508.1339301597 31571.3358626497 28788.9926926799 18598.9802356814 15135.1154377561 8178.57182776049 29550.2874018883 4937.16205809501 18456.7083320604 14556.845094783 30268.9950102845 4324.20796639038 28997.7524035494 30250.6733310055 30261.0632159964 29562.3658735806 29562.3658735806 244.516637089733 29624.3724951547 2
17 28105.7313125719 26730.1790716628 29951.3901855196 24.2358633315571 30393.1024598003 32597.966643974 19467.5767899636 24809.1411849009 30510.3299403284 31156.2838835067 5869.39524228998 31927.8420273133 15666.2043318968 31023.4251046718 4324.20796639038 30120.0932790779 0 4336.89075108724 30792.174227094 32328.4093758907 82.7176813579696 7222.8752118221 30120.0932790779 30333.0371692797 2663.19921335853 30970.9056111132 13934.6187269996 30804.1162278713 26850.1008725555 5869.39524228998 32616.4679817582 28822.4523135399 29094.7323235015 32118.7215036079 29373.0556945147 19467.5767899636 15484.2022467081 9644.97593796446 30120.6993074464 6223.75726716337 19065.0363389379 15032.0910816007 30822.8158916806 0 29555.0115358729 30781.0771425989 30822.5877755593 30120.0932790779 30120.0932790779 4359.57359019537 29635.1729137047 2
18 27654.6886896987 26248.1220080113 29533.2579968349 4332.98140248568 29977.5471960008 32207.7071711169 18739.5606281878 24350.5360122017 30087.4403153587 30739.9575673406 4426.74962215388 31521.0144899538 14899.121602023 30611.8729536326 142.435764295487 29703.6081259519 4336.89075108724 0 30373.4166089118 31930.9676927887 4385.62800631722 5769.70339344733 29703.6081259519 29907.5370281519 5232.37923658014 30551.7225209372 13005.7740241664 30387.1144865422 26369.596447197 4426.74962215388 32227.4531538247 28408.4168403788 28649.2988608228 31712.5380103226 28930.1551314255 18739.5606281878 14993.9686118835 8318.79241222872 29691.4746107037 5079.53948316029 18598.4572318029 14415.2724704241 30410.2231318084 4336.89075108724 29139.0223794319 30392.0020101079 30402.2578913806 29703.6081259519 29703.6081259519 385.329465515596 29483.4039262592 2
21 28180.5545461822 26805.3913684039 30025.7706033872 105.007252599776 30467.4227535243 32671.8937556227 19545.5060563146 24884.3866474308 30584.7014437222 31230.5463166809 5951.70498964617 32001.9621801237 15745.0946501129 31097.6584304378 4375.09749997012 30194.4450897616 82.7176813579696 4385.62800631722 30866.4873314934 32402.4185277946 0 7305.57107629351 30194.4450897616 30407.4456304909 2727.6905151415 31045.2073346565 14014.7538670796 30878.4136262564 26925.2882028493 5951.70498964617 32690.3830326677 28896.9023339123 29169.4157797208 32192.8212029413 29447.6929200521 19545.5060563146 15431.4001970653 9727.37862670241 30195.1571296119 6306.473382684 19141.2333852819 14981.4586587411 30897.0747448347 82.7176813579696 29629.4096474926 30855.1410537944 30896.9114815584 30194.4450897616 30194.4450897616 4413.99188374987 29573.6224200502 2
22 21887.2645687281 20481.3440252363 23765.3276348582 7201.39483124045 24209.6868722623 26439.6694994 12982.0053535941 18581.8315956377 24319.9128769059 24972.4159490845 1443.20022134071 25753.3765365621 9135.00601523222 24844.0934264619 5628.10222792938 23935.6804096835 7222.8752118221 5769.70339344733 24605.8329452599 26163.1057436671 7305.57107629351 0 23935.6804096835 24140.044780587 5483.89015794669 24784.2258017485 7250.99504671175 24619.4653216896 20602.8170279351 1443.20022134071 26459.3772915018 22639.9389033841 22882.1101500443 25944.9421059863 23162.9858415539 12982.0053535941 20762.0031457608 2592.38905791379 23924.0487587624 1005.52647769898 12829.099757316 20184.9473153454 24642.4099168921 7222.8752118221 23370.8681255305 24623.3896062461 24634.7499540431 23935.6804096835 23935.6804096835 5384.40968504435 35249.7980011042 2
25 25530.4312511689 24163.4993726611 27367.000412705 2639.6003089309 27807.4972183434 30004.9471099043 16983.8755213134 22243.9682589598 27925.6439081187 28569.4527680802 4411.17575743872 29338.3027541958 13230.1090678232 28436.0946293337 5148.77958675711 27535.1326519605 2663.19921335853 5232.37923658014 28206.3473399728 29736.8502547843 2727.6905151415 5483.89015794669 27535.1326519605 27749.0801236792 0 28384.8309414354 11574.0840577868 28217.9989037024 24282.8355149642 4411.17575743872 30023.2394127736 26239.651605475 26516.3596849684 29528.7842662776 26793.7030314165 16983.8755213134 18106.4406135598 7594.72729850944 27537.7188819035 4507.16362478465 16526.9161084336 17638.9079784198 28235.9914908595 2663.19921335853 26971.0479959031 28190.777081095 28236.9488684759 27535.1326519605 27535.1326519605 5052.619574883 32295.9720091224 2
30 23272.1143526221 21868.1711809048 25148.3183294007 5848.84534885267 25592.8119505206 27821.8654733667 14385.392241047 19963.2241997836 25703.9897456639 26356.3375964907 0 27136.894278916 10533.0082583703 26227.3498938929 4284.31426222101 25318.6475699017 5869.39524228998 4426.74962215388 25989.700421456 27545.8955525998 5951.70498964617 1443.20022134071 25318.6475699017 25524.2523704542 4411.17575743872 26168.305205608 8662.53157225905 26003.1433426571 21989.6102122477 0 27841.4464177738 24021.2644469583 24267.3731211918 27328.5487632049 24548.2419884621 14385.392241047 19390.5456082683 4030.39499706575 25308.4788063615 668.682077114812 14198.1690989747 18822.1540681086 26025.6005960974 5869.39524228998 24753.2082068513 26003.8148800949 26018.8246177271 25318.6475699017 25318.6475699017 4044.34325599297 33871.5790909956 2
